killsplayer_1,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,deathsplayer_1,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,deathsplayer_10,assistsplayer_1,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,assistsplayer_10,dragon_team100,dragon_team200,chemtechdragon_team200,hextechdragon_team200,firedragon_team100,firedragon_team200,riftherald_team200,baron_team100,winningTeam,ward_player_1,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,ward_player_10,towers_lost_team100,towers_lost_team200,inhibs_lost_team100,currentGold_1,magicDamageDoneToChampions_1,physicalDamageDoneToChampions_1,trueDamageDoneToChampions_1,totalDamageDoneToChampions_1,goldPerSecond_1,jungleMinionsKilled_1,level_1,minionsKilled_1,timeEnemySpentControlled_1,totalGold_1,xp_1,currentGold_2,magicDamageDoneToChampions_2,physicalDamageDoneToChampions_2,trueDamageDoneToChampions_2,totalDamageDoneToChampions_2,goldPerSecond_2,jungleMinionsKilled_2,level_2,minionsKilled_2,timeEnemySpentControlled_2,totalGold_2,xp_2,currentGold_3,magicDamageDoneToChampions_3,physicalDamageDoneToChampions_3,trueDamageDoneToChampions_3,totalDamageDoneToChampions_3,goldPerSecond_3,jungleMinionsKilled_3,level_3,minionsKilled_3,timeEnemySpentControlled_3,totalGold_3,xp_3,currentGold_4,magicDamageDoneToChampions_4,physicalDamageDoneToChampions_4,trueDamageDoneToChampions_4,totalDamageDoneToChampions_4,goldPerSecond_4,jungleMinionsKilled_4,level_4,minionsKilled_4,timeEnemySpentControlled_4,totalGold_4,xp_4,currentGold_5,magicDamageDoneToChampions_5,physicalDamageDoneToChampions_5,trueDamageDoneToChampions_5,totalDamageDoneToChampions_5,goldPerSecond_5,jungleMinionsKilled_5,level_5,minionsKilled_5,timeEnemySpentControlled_5,totalGold_5,xp_5,currentGold_6,magicDamageDoneToChampions_6,physicalDamageDoneToChampions_6,trueDamageDoneToChampions_6,totalDamageDoneToChampions_6,goldPerSecond_6,jungleMinionsKilled_6,level_6,minionsKilled_6,timeEnemySpentControlled_6,totalGold_6,xp_6,currentGold_7,magicDamageDoneToChampions_7,physicalDamageDoneToChampions_7,trueDamageDoneToChampions_7,totalDamageDoneToChampions_7,goldPerSecond_7,jungleMinionsKilled_7,level_7,minionsKilled_7,timeEnemySpentControlled_7,totalGold_7,xp_7,currentGold_8,magicDamageDoneToChampions_8,physicalDamageDoneToChampions_8,trueDamageDoneToChampions_8,totalDamageDoneToChampions_8,goldPerSecond_8,jungleMinionsKilled_8,level_8,minionsKilled_8,timeEnemySpentControlled_8,totalGold_8,xp_8,currentGold_9,magicDamageDoneToChampions_9,physicalDamageDoneToChampions_9,trueDamageDoneToChampions_9,totalDamageDoneToChampions_9,goldPerSecond_9,jungleMinionsKilled_9,level_9,minionsKilled_9,timeEnemySpentControlled_9,totalGold_9,xp_9,currentGold_10,magicDamageDoneToChampions_10,physicalDamageDoneToChampions_10,trueDamageDoneToChampions_10,totalDamageDoneToChampions_10,goldPerSecond_10,jungleMinionsKilled_10,level_10,minionsKilled_10,timeEnemySpentControlled_10,totalGold_10,xp_10,timestamp,gameMode,gameType,gameVersion,gameDuration,matchId,gameId,gameName,gameStartTimestamp,gameEndTimestamp,queueId,airdragon_team100,airdragon_team200,earthdragon_team200,inhibs_lost_team200,ward_player_0,chemtechdragon_team100,hextechdragon_team100,killsplayer_10,riftherald_team100,baron_team200,killsplayer_0,riftherald_team300,waterdragon_team200,earthdragon_team100,waterdragon_team100
5.0,3.0,3.0,2.0,,,5.0,2.0,,3.0,1.0,,,3.0,5.0,,1.0,4.0,3.0,,5.0,3.0,4.0,3.0,4.0,2.0,3.0,,,5.0,,,,,,,1.0,100.0,13.0,2.0,120.0,58.0,6.0,12.0,15.0,9.0,10.0,29.0,5.0,9.0,,810.0,539.0,5298.0,1808.0,7645.0,0.0,0.0,10.0,83.0,64535.0,5563.0,6950.0,2642.0,204.0,4786.0,163.0,5153.0,0.0,104.0,11.0,27.0,400002.0,7327.0,7604.0,252.0,2765.0,1697.0,256.0,4719.0,30.0,0.0,9.0,12.0,108677.0,4877.0,5279.0,535.0,0.0,6312.0,0.0,6312.0,0.0,0.0,9.0,109.0,39368.0,6110.0,5789.0,536.0,2813.0,0.0,54.0,2867.0,0.0,1.0,10.0,99.0,33324.0,4436.0,6543.0,346.0,2404.0,5943.0,451.0,8798.0,0.0,0.0,9.0,91.0,76606.0,5086.0,5811.0,33.0,798.0,3206.0,338.0,4343.0,0.0,79.0,10.0,19.0,356740.0,7083.0,6980.0,466.0,6241.0,132.0,461.0,6835.0,0.0,0.0,11.0,121.0,37423.0,6191.0,7680.0,367.0,364.0,3548.0,0.0,3912.0,0.0,0.0,8.0,109.0,11328.0,4292.0,4471.0,520.0,2750.0,773.0,282.0,3806.0,30.0,0.0,7.0,8.0,74148.0,3070.0,3895.0,900258.0,CLASSIC,MATCHED_GAME,11.23.409.111,2005,NA1_4108209974,4108209974,teambuilder-match-4108209974,1637272587931,1637274593864,420,,,,1.0,78.0,1.0,2.0,,2.0,1.0,,,,1.0,
1.0,5.0,5.0,1.0,1.0,1.0,6.0,2.0,3.0,1.0,,3.0,5.0,3.0,1.0,3.0,5.0,1.0,3.0,,5.0,6.0,1.0,7.0,1.0,1.0,3.0,2.0,6.0,2.0,2.0,,1.0,,,1.0,,200.0,7.0,2.0,9.0,9.0,21.0,7.0,6.0,4.0,9.0,22.0,9.0,2.0,2.0,178.0,2117.0,1658.0,1585.0,5361.0,0.0,0.0,11.0,116.0,23518.0,4778.0,7465.0,2148.0,338.0,7251.0,481.0,8071.0,0.0,92.0,11.0,39.0,370984.0,7743.0,7435.0,1271.0,6105.0,1435.0,0.0,7541.0,0.0,0.0,11.0,106.0,98597.0,7306.0,7752.0,871.0,0.0,1856.0,222.0,2079.0,0.0,0.0,8.0,87.0,2377.0,4471.0,4810.0,564.0,2172.0,1449.0,485.0,4107.0,30.0,0.0,7.0,19.0,44210.0,4064.0,3886.0,372.0,3326.0,999.0,0.0,4326.0,0.0,4.0,10.0,112.0,482154.0,5002.0,6884.0,50.0,129.0,5311.0,877.0,6318.0,0.0,55.0,9.0,15.0,259780.0,5800.0,5523.0,303.0,6857.0,0.0,0.0,6857.0,0.0,0.0,9.0,95.0,161161.0,5193.0,6056.0,106.0,527.0,6243.0,0.0,6770.0,0.0,1.0,9.0,120.0,63831.0,6281.0,5609.0,520.0,1506.0,612.0,0.0,2118.0,30.0,0.0,7.0,17.0,99704.0,3780.0,4056.0,900301.0,CLASSIC,MATCHED_GAME,11.23.409.111,1615,NA1_4108135622,4108135622,teambuilder-match-4108135622,1637270134666,1637271749740,420,,,,,8.0,1.0,1.0,,1.0,1.0,,,1.0,,
1.0,3.0,2.0,3.0,1.0,2.0,8.0,4.0,2.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,4.0,,1.0,3.0,2.0,5.0,4.0,7.0,1.0,3.0,,,,2.0,,,200.0,7.0,12.0,27.0,11.0,13.0,14.0,5.0,8.0,11.0,20.0,8.0,2.0,1.0,598.0,1105.0,2621.0,0.0,3727.0,0.0,0.0,10.0,81.0,59555.0,4948.0,6379.0,2128.0,1601.0,7661.0,438.0,9701.0,0.0,72.0,9.0,9.0,331107.0,6078.0,5769.0,609.0,3025.0,614.0,394.0,4033.0,30.0,0.0,8.0,1.0,111383.0,4409.0,4090.0,251.0,1314.0,7268.0,0.0,8583.0,0.0,0.0,9.0,99.0,9149.0,5226.0,5150.0,134.0,2679.0,504.0,201.0,3385.0,0.0,2.0,10.0,112.0,422534.0,5344.0,6782.0,375.0,4908.0,811.0,180.0,5901.0,0.0,0.0,10.0,99.0,18825.0,5550.0,6310.0,87.0,679.0,6905.0,229.0,7815.0,0.0,79.0,10.0,16.0,171695.0,7422.0,6713.0,147.0,6921.0,838.0,0.0,7760.0,0.0,0.0,10.0,95.0,60847.0,5962.0,7179.0,110.0,924.0,3699.0,44.0,4668.0,0.0,0.0,9.0,95.0,42120.0,5150.0,5062.0,441.0,2059.0,1283.0,321.0,3665.0,30.0,0.0,8.0,18.0,61441.0,3891.0,4409.0,900335.0,CLASSIC,MATCHED_GAME,11.23.409.111,1679,NA1_4108151138,4108151138,teambuilder-match-4108151138,1637267666412,1637269345809,420,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,
2.0,7.0,5.0,2.0,2.0,4.0,1.0,3.0,2.0,5.0,1.0,,3.0,1.0,2.0,6.0,4.0,3.0,3.0,4.0,6.0,3.0,3.0,8.0,1.0,2.0,,1.0,3.0,2.0,2.0,2.0,,,,,,200.0,6.0,14.0,9.0,5.0,20.0,6.0,3.0,4.0,14.0,29.0,11.0,4.0,3.0,1264.0,2117.0,6012.0,743.0,8873.0,0.0,10.0,10.0,83.0,81784.0,5754.0,6257.0,1052.0,1575.0,7527.0,262.0,9364.0,0.0,81.0,10.0,18.0,209679.0,7792.0,7067.0,645.0,6891.0,766.0,0.0,7657.0,0.0,0.0,11.0,127.0,159072.0,7345.0,7777.0,1245.0,374.0,3616.0,0.0,3990.0,0.0,0.0,9.0,92.0,23716.0,4920.0,5311.0,520.0,2077.0,563.0,168.0,2808.0,30.0,0.0,8.0,3.0,67216.0,4370.0,4385.0,589.0,1265.0,5135.0,156.0,6557.0,0.0,0.0,11.0,127.0,28141.0,7139.0,8139.0,1361.0,134.0,5328.0,574.0,6037.0,0.0,81.0,10.0,23.0,312346.0,5831.0,6481.0,431.0,4210.0,830.0,569.0,5610.0,0.0,0.0,8.0,67.0,4095.0,4871.0,5001.0,599.0,1820.0,4522.0,0.0,6342.0,0.0,0.0,9.0,110.0,0.0,5149.0,5225.0,623.0,3655.0,622.0,369.0,4647.0,30.0,2.0,7.0,7.0,133549.0,3773.0,3493.0,900319.0,CLASSIC,MATCHED_GAME,11.23.409.111,1623,NA1_4108114768,4108114768,teambuilder-match-4108114768,1637263403406,1637265027277,420,,,,,,,,,2.0,1.0,,,,1.0,1.0
4.0,5.0,4.0,3.0,,3.0,8.0,6.0,1.0,4.0,2.0,5.0,2.0,5.0,5.0,3.0,2.0,2.0,4.0,,3.0,,2.0,5.0,2.0,1.0,6.0,3.0,7.0,2.0,2.0,,1.0,,,,1.0,100.0,10.0,3.0,7.0,10.0,29.0,9.0,11.0,15.0,9.0,23.0,4.0,11.0,,1579.0,1249.0,3352.0,48.0,4650.0,0.0,0.0,9.0,83.0,32271.0,5979.0,5981.0,2235.0,212.0,7900.0,494.0,8607.0,0.0,108.0,11.0,14.0,347717.0,8020.0,7781.0,361.0,1417.0,5720.0,1214.0,8352.0,0.0,0.0,9.0,98.0,65370.0,6206.0,5989.0,214.0,6253.0,543.0,0.0,6797.0,0.0,0.0,10.0,114.0,122040.0,7539.0,6953.0,596.0,1920.0,616.0,0.0,2537.0,30.0,0.0,8.0,3.0,93036.0,3946.0,4371.0,44.0,3063.0,4763.0,0.0,7827.0,0.0,0.0,10.0,112.0,375121.0,6619.0,7044.0,2006.0,9208.0,1284.0,426.0,10919.0,0.0,0.0,11.0,106.0,23581.0,7506.0,7369.0,1701.0,1472.0,5289.0,186.0,6948.0,0.0,56.0,9.0,16.0,212877.0,6886.0,5409.0,602.0,0.0,3592.0,0.0,3592.0,0.0,4.0,9.0,99.0,19288.0,5065.0,5577.0,1023.0,1804.0,351.0,100.0,2256.0,30.0,0.0,8.0,27.0,143144.0,3958.0,4269.0,900298.0,CLASSIC,MATCHED_GAME,11.23.409.111,1882,NA1_4108111296,4108111296,teambuilder-match-4108111296,1637261059462,1637262942236,420,1.0,1.0,,4.0,,,,,2.0,1.0,,,,,1.0
,6.0,5.0,2.0,,3.0,,1.0,1.0,5.0,,,,2.0,1.0,1.0,4.0,1.0,6.0,1.0,3.0,1.0,4.0,6.0,,3.0,,1.0,2.0,4.0,,,,1.0,,,1.0,100.0,15.0,5.0,7.0,25.0,33.0,11.0,5.0,6.0,8.0,23.0,2.0,10.0,,168.0,2648.0,3408.0,0.0,6056.0,0.0,4.0,9.0,85.0,121475.0,4983.0,6056.0,2129.0,635.0,4391.0,543.0,5570.0,0.0,86.0,10.0,11.0,104581.0,7354.0,6625.0,836.0,6088.0,402.0,270.0,6760.0,0.0,0.0,11.0,113.0,2410.0,6156.0,8355.0,439.0,0.0,3317.0,0.0,3317.0,0.0,0.0,9.0,124.0,42661.0,5739.0,5905.0,504.0,3361.0,917.0,384.0,4663.0,30.0,0.0,7.0,17.0,113882.0,3579.0,3862.0,357.0,1950.0,8227.0,0.0,10178.0,0.0,4.0,10.0,80.0,322180.0,4802.0,7064.0,1070.0,913.0,39.0,143.0,1096.0,0.0,84.0,9.0,12.0,497139.0,4620.0,5842.0,412.0,829.0,2585.0,899.0,4314.0,0.0,4.0,10.0,101.0,62492.0,4637.0,6594.0,388.0,3168.0,241.0,0.0,3410.0,0.0,0.0,9.0,115.0,93515.0,4813.0,5433.0,242.0,3834.0,496.0,551.0,4882.0,30.0,0.0,8.0,6.0,27380.0,3692.0,4257.0,900327.0,CLASSIC,MATCHED_GAME,11.23.409.111,1870,NA1_4107779003,4107779003,teambuilder-match-4107779003,1637221242236,1637223112647,420,,,,2.0,,1.0,2.0,1.0,1.0,,1.0,1.0,,,
2.0,,2.0,2.0,1.0,,5.0,2.0,2.0,1.0,4.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,,2.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,,2.0,1.0,,,,200.0,9.0,19.0,5.0,11.0,34.0,10.0,61.0,4.0,7.0,31.0,11.0,3.0,3.0,721.0,7572.0,1488.0,0.0,9060.0,0.0,0.0,10.0,106.0,207817.0,5671.0,7073.0,670.0,786.0,2829.0,89.0,3704.0,0.0,65.0,8.0,2.0,334217.0,4520.0,4669.0,1538.0,1824.0,1062.0,0.0,2887.0,0.0,0.0,10.0,102.0,134320.0,5523.0,6242.0,1676.0,617.0,3004.0,0.0,3622.0,0.0,0.0,8.0,107.0,9445.0,5876.0,4950.0,914.0,1840.0,1065.0,248.0,3154.0,30.0,0.0,8.0,21.0,98730.0,3939.0,4204.0,77.0,2315.0,4810.0,0.0,7126.0,0.0,0.0,9.0,89.0,72902.0,4872.0,5726.0,137.0,6466.0,794.0,344.0,7604.0,0.0,87.0,9.0,7.0,149959.0,6112.0,5717.0,971.0,5181.0,877.0,180.0,6240.0,0.0,0.0,10.0,84.0,88519.0,5496.0,6407.0,539.0,222.0,6138.0,315.0,6676.0,0.0,0.0,9.0,96.0,5944.0,5949.0,5228.0,32.0,4690.0,397.0,1179.0,6267.0,30.0,0.0,8.0,40.0,87465.0,5667.0,4712.0,900233.0,CLASSIC,MATCHED_GAME,11.23.409.111,2019,NA1_4107724400,4107724400,teambuilder-match-4107724400,1637218632391,1637220651871,420,,,,,,1.0,1.0,3.0,1.0,2.0,,1.0,,,
6.0,4.0,5.0,6.0,1.0,4.0,6.0,4.0,3.0,2.0,3.0,7.0,5.0,1.0,5.0,4.0,5.0,4.0,4.0,1.0,4.0,2.0,2.0,7.0,2.0,3.0,3.0,3.0,9.0,3.0,2.0,1.0,,,,,,200.0,7.0,1.0,5.0,11.0,31.0,9.0,6.0,10.0,15.0,28.0,11.0,5.0,2.0,195.0,1269.0,6141.0,2275.0,9687.0,0.0,0.0,10.0,81.0,72276.0,6245.0,6851.0,1858.0,344.0,4033.0,327.0,4704.0,0.0,87.0,10.0,32.0,420097.0,6933.0,6603.0,166.0,445.0,6777.0,773.0,7997.0,0.0,0.0,9.0,80.0,80103.0,5966.0,5839.0,1572.0,311.0,5929.0,0.0,6240.0,0.0,0.0,9.0,100.0,28882.0,6797.0,6055.0,936.0,1867.0,1135.0,87.0,3089.0,30.0,0.0,9.0,29.0,40941.0,4785.0,5408.0,76.0,2914.0,5835.0,0.0,8749.0,0.0,4.0,10.0,76.0,108267.0,6191.0,6354.0,2476.0,862.0,7714.0,681.0,9258.0,0.0,77.0,10.0,16.0,88075.0,7051.0,6575.0,349.0,1413.0,4964.0,569.0,6947.0,0.0,0.0,9.0,77.0,37330.0,5429.0,5347.0,1113.0,60.0,5135.0,0.0,5196.0,0.0,4.0,9.0,95.0,25305.0,5713.0,5235.0,88.0,3827.0,1561.0,334.0,5723.0,30.0,0.0,8.0,25.0,154885.0,4423.0,4155.0,900307.0,CLASSIC,MATCHED_GAME,11.23.409.111,1901,NA1_4107654185,4107654185,teambuilder-match-4107654185,1637214275026,1637216176337,420,,,1.0,,,2.0,1.0,1.0,1.0,2.0,,,,,
5.0,3.0,3.0,1.0,1.0,,3.0,6.0,4.0,1.0,3.0,5.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,7.0,,5.0,3.0,1.0,9.0,3.0,3.0,1.0,2.0,,,,1.0,200.0,8.0,19.0,11.0,16.0,39.0,13.0,5.0,4.0,12.0,38.0,9.0,9.0,2.0,1893.0,1644.0,4232.0,426.0,6302.0,0.0,8.0,11.0,103.0,91487.0,7093.0,7806.0,991.0,622.0,4211.0,310.0,5144.0,0.0,72.0,9.0,4.0,325116.0,5416.0,5438.0,142.0,504.0,3619.0,1727.0,5851.0,0.0,4.0,9.0,64.0,156158.0,4707.0,5987.0,776.0,100.0,3133.0,20.0,3253.0,0.0,0.0,9.0,111.0,15737.0,5076.0,5120.0,623.0,1939.0,564.0,366.0,2869.0,30.0,0.0,8.0,20.0,42691.0,4048.0,4866.0,142.0,1627.0,1318.0,1152.0,4098.0,0.0,0.0,10.0,95.0,50206.0,5242.0,6357.0,93.0,416.0,3776.0,304.0,4497.0,0.0,80.0,9.0,10.0,188487.0,5843.0,5849.0,403.0,454.0,6441.0,444.0,7339.0,0.0,0.0,10.0,93.0,47472.0,6588.0,7199.0,845.0,197.0,7531.0,0.0,7729.0,0.0,4.0,9.0,100.0,25506.0,6500.0,5426.0,992.0,4241.0,667.0,307.0,5216.0,30.0,0.0,8.0,4.0,115148.0,4342.0,4546.0,900305.0,CLASSIC,MATCHED_GAME,11.23.409.111,2171,NA1_4107576352,4107576352,teambuilder-match-4107576352,1637211451169,1637213622373,420,,,,2.0,,,2.0,,1.0,1.0,,,,,1.0
2.0,5.0,7.0,2.0,,7.0,2.0,1.0,,4.0,5.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,6.0,,2.0,1.0,4.0,4.0,4.0,,,,,,,1.0,100.0,10.0,1.0,8.0,8.0,20.0,4.0,3.0,9.0,4.0,250.0,2.0,9.0,,1464.0,300.0,6389.0,196.0,6886.0,0.0,0.0,10.0,90.0,55809.0,5424.0,6465.0,286.0,606.0,7680.0,464.0,8751.0,0.0,77.0,9.0,4.0,254824.0,6126.0,5448.0,1335.0,7209.0,355.0,42.0,7607.0,0.0,4.0,12.0,122.0,179184.0,7430.0,8872.0,189.0,155.0,3265.0,0.0,3421.0,0.0,5.0,10.0,123.0,7035.0,6614.0,6492.0,977.0,2483.0,428.0,180.0,3091.0,30.0,0.0,7.0,6.0,60340.0,3602.0,3282.0,1321.0,1611.0,8623.0,312.0,10547.0,0.0,0.0,11.0,119.0,116155.0,8371.0,8211.0,324.0,3254.0,123.0,141.0,3519.0,0.0,68.0,8.0,1.0,140132.0,4749.0,4819.0,34.0,300.0,5467.0,332.0,6100.0,0.0,0.0,10.0,105.0,11833.0,4994.0,6350.0,1141.0,6558.0,520.0,0.0,7079.0,0.0,0.0,9.0,98.0,120134.0,4666.0,5623.0,280.0,5104.0,707.0,270.0,6081.0,30.0,0.0,8.0,10.0,82619.0,5530.0,4513.0,900169.0,CLASSIC,MATCHED_GAME,11.23.409.111,1732,NA1_4107549064,4107549064,teambuilder-match-4107549064,1637209190788,1637210923574,420,,,,1.0,,,2.0,4.0,1.0,1.0,,1.0,,1.0,1.0
4.0,,3.0,,1.0,4.0,4.0,2.0,,2.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,,1.0,3.0,3.0,1.0,2.0,3.0,,2.0,3.0,3.0,3.0,1.0,3.0,2.0,,,,2.0,,200.0,11.0,5.0,2.0,9.0,34.0,11.0,5.0,16.0,13.0,28.0,11.0,1.0,2.0,1484.0,574.0,3498.0,353.0,4426.0,0.0,0.0,10.0,97.0,105649.0,6084.0,6912.0,88.0,105.0,1868.0,0.0,1973.0,0.0,64.0,9.0,15.0,90234.0,4188.0,5136.0,234.0,251.0,4420.0,140.0,4812.0,0.0,0.0,10.0,105.0,91954.0,5159.0,6576.0,395.0,3298.0,354.0,0.0,3653.0,0.0,0.0,9.0,113.0,110932.0,4495.0,5737.0,694.0,1631.0,333.0,184.0,2148.0,30.0,0.0,7.0,5.0,21108.0,3579.0,3606.0,1796.0,4443.0,1229.0,0.0,5673.0,0.0,0.0,11.0,100.0,40570.0,5796.0,7813.0,2591.0,345.0,3863.0,976.0,5185.0,0.0,92.0,10.0,12.0,331237.0,6781.0,6536.0,222.0,739.0,7173.0,420.0,8333.0,0.0,0.0,10.0,112.0,48763.0,5592.0,7018.0,393.0,0.0,1024.0,0.0,1024.0,0.0,0.0,9.0,127.0,33.0,5418.0,5374.0,183.0,3088.0,603.0,0.0,3692.0,30.0,0.0,8.0,7.0,52268.0,4108.0,4591.0,900257.0,CLASSIC,MATCHED_GAME,11.23.409.111,1926,NA1_4107501924,4107501924,teambuilder-match-4107501924,1637206773337,1637208700055,420,,,,,,,,1.0,,2.0,,,1.0,1.0,
4.0,4.0,5.0,,2.0,2.0,6.0,3.0,5.0,2.0,2.0,1.0,9.0,4.0,6.0,2.0,3.0,2.0,2.0,5.0,9.0,4.0,1.0,6.0,1.0,3.0,7.0,4.0,1.0,1.0,3.0,1.0,1.0,,,,,200.0,8.0,4.0,6.0,2.0,15.0,8.0,1.0,79.0,4.0,8.0,9.0,2.0,2.0,1534.0,1451.0,4705.0,591.0,6747.0,0.0,0.0,11.0,126.0,81304.0,7734.0,7965.0,828.0,250.0,6677.0,300.0,7229.0,0.0,68.0,10.0,15.0,180427.0,6638.0,6426.0,1464.0,5013.0,680.0,260.0,5954.0,0.0,0.0,10.0,107.0,267444.0,7564.0,7078.0,196.0,56.0,1077.0,0.0,1133.0,0.0,0.0,7.0,41.0,7398.0,3246.0,3901.0,995.0,1932.0,845.0,550.0,3328.0,20.0,0.0,7.0,21.0,81690.0,3970.0,3918.0,610.0,5097.0,1183.0,110.0,6392.0,0.0,0.0,10.0,110.0,50115.0,5575.0,6647.0,1701.0,625.0,4872.0,563.0,6061.0,0.0,86.0,10.0,20.0,138206.0,6401.0,7240.0,188.0,2259.0,922.0,266.0,3447.0,30.0,0.0,7.0,12.0,110367.0,5288.0,3993.0,607.0,111.0,6391.0,42.0,6545.0,0.0,11.0,9.0,106.0,35250.0,7412.0,5982.0,938.0,2781.0,225.0,22.0,3028.0,0.0,8.0,11.0,118.0,26944.0,5838.0,7321.0,900300.0,CLASSIC,MATCHED_GAME,11.23.409.111,1527,NA1_4107473824,4107473824,teambuilder-match-4107473824,1637204301632,1637205829524,420,,1.0,,,58.0,,1.0,2.0,1.0,1.0,,1.0,,,
1.0,5.0,1.0,2.0,1.0,1.0,3.0,3.0,,2.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,,1.0,2.0,1.0,,3.0,4.0,1.0,4.0,,1.0,,,1.0,,200.0,5.0,12.0,6.0,56.0,37.0,9.0,9.0,8.0,13.0,23.0,9.0,11.0,1.0,713.0,0.0,6131.0,388.0,6519.0,0.0,4.0,10.0,109.0,50522.0,5263.0,7071.0,157.0,5070.0,357.0,228.0,5655.0,0.0,79.0,10.0,15.0,142310.0,6632.0,7115.0,232.0,2023.0,3932.0,360.0,6316.0,0.0,0.0,10.0,125.0,23587.0,5332.0,7076.0,299.0,882.0,1009.0,42.0,1933.0,30.0,0.0,7.0,18.0,18303.0,3524.0,3273.0,1.0,127.0,4894.0,0.0,5021.0,0.0,0.0,9.0,111.0,9813.0,4951.0,5648.0,1174.0,450.0,3516.0,1064.0,5031.0,0.0,0.0,11.0,105.0,89469.0,5324.0,7300.0,168.0,377.0,3607.0,74.0,4059.0,0.0,97.0,10.0,14.0,146464.0,6268.0,6758.0,470.0,154.0,4428.0,232.0,4815.0,0.0,0.0,9.0,70.0,66260.0,4655.0,5804.0,-124.0,795.0,3925.0,279.0,5000.0,0.0,0.0,9.0,118.0,7631.0,5301.0,5515.0,1549.0,7301.0,185.0,164.0,7651.0,30.0,4.0,9.0,24.0,68625.0,5009.0,5058.0,900340.0,CLASSIC,MATCHED_GAME,11.23.409.111,2137,NA1_4107313817,4107313817,teambuilder-match-4107313817,1637197587250,1637199724715,420,,3.0,,1.0,,,,2.0,,2.0,,1.0,,1.0,
3.0,1.0,7.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,5.0,,3.0,4.0,3.0,1.0,4.0,1.0,3.0,5.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,,,,,,100.0,10.0,4.0,4.0,11.0,43.0,4.0,4.0,13.0,11.0,35.0,2.0,10.0,,288.0,4563.0,2818.0,0.0,7382.0,0.0,0.0,11.0,120.0,120840.0,7238.0,7607.0,966.0,166.0,3741.0,242.0,4150.0,0.0,88.0,10.0,6.0,195464.0,5491.0,6126.0,1836.0,5440.0,1615.0,170.0,7226.0,0.0,0.0,10.0,97.0,78392.0,7121.0,6795.0,555.0,0.0,5322.0,1.0,5323.0,0.0,0.0,9.0,86.0,3139.0,4900.0,5674.0,173.0,2389.0,1161.0,636.0,4187.0,30.0,0.0,8.0,17.0,89354.0,4798.0,4677.0,725.0,0.0,4340.0,1403.0,5744.0,0.0,0.0,10.0,90.0,51079.0,6025.0,7254.0,953.0,448.0,3659.0,492.0,4600.0,0.0,56.0,9.0,19.0,287816.0,5438.0,5214.0,905.0,5366.0,420.0,0.0,5787.0,0.0,0.0,10.0,113.0,51471.0,5390.0,6847.0,1046.0,3132.0,3735.0,925.0,7793.0,0.0,0.0,9.0,98.0,82708.0,5546.0,5498.0,953.0,385.0,1099.0,300.0,1785.0,30.0,0.0,7.0,26.0,69326.0,4063.0,3984.0,900330.0,CLASSIC,MATCHED_GAME,11.23.409.111,2109,NA1_4107265796,4107265796,teambuilder-match-4107265796,1637194460254,1637196569874,420,,,,4.0,,1.0,1.0,1.0,2.0,1.0,,,,1.0,
